word,jyutping
阿伏伽德羅數,aa3 fuk6 gaa1 dak1 lo4 sou3
阿均賣大頭,aa3 gwan1 maai6 daai6 tau4
阿赫蒂薩里,aa3 haak1 dai3 saat3 lei5
阿克塞哈薩克族自治縣,aa3 hak1 coi3 haa1 saat3 hak1 zuk6 zi6 zi6 jyun6
阿黑門尼德王朝,aa3 hak1 mun4 nei4 dak1 wong4 ciu4
阿克蘇地區,aa3 hak1 sou1 dei6 keoi1
阿空加瓜山,aa3 hung1 gaa1 gwaa1 saan1
亞音節單位,aa3 jam1 zit3 daan1 wai2
阿爾巴尼亞,aa3 ji5 baa1 nei4 aa3
阿爾巴尼亞人,aa3 ji5 baa1 nei4 aa3 jan4
阿爾卑斯山,aa3 ji5 bei1 si1 saan1
阿爾卑斯山脈,aa3 ji5 bei1 si1 saan1 mak6
阿爾茨海默,aa3 ji5 ci4 hoi2 mak6
阿爾茨海默病,aa3 ji5 ci4 hoi2 mak6 beng6
阿爾茨海默氏病,aa3 ji5 ci4 hoi2 mak6 si6 beng6
阿耳茨海默氏病,aa3 ji5 ci4 hoi2 mak6 si6 beng6
阿爾茨海默氏症,aa3 ji5 ci4 hoi2 mak6 si6 zing3
阿爾茨海默症,aa3 ji5 ci4 hoi2 mak6 zing3
阿爾法粒子,aa3 ji5 faat3 lap1 zi2
亞爾發和奧米加,aa3 ji5 faat3 wo4 ou3 mai5 gaa1
阿爾坎塔拉,aa3 ji5 ham2 taap3 laai1
阿爾漢格爾斯克州,aa3 ji5 hon3 gaak3 ji5 si1 hak1 zau1
阿爾及利亞,aa3 ji5 kap6 lei6 aa3
阿爾及利亞人,aa3 ji5 kap6 lei6 aa3 jan4
阿爾梅里亞,aa3 ji5 mui4 lei5 aa3
阿爾瓦塞特,aa3 ji5 ngaa5 coi3 dak6
阿爾泰山脈,aa3 ji5 taai3 saan1 mak6
阿爾泰雪雞,aa3 ji5 taai3 syut3 gai1
阿爾泰紫菀,aa3 ji5 taai3 zi2 jyun2
阿耳忒彌斯,aa3 ji5 tik1 nei4 si1
阿月渾子實,aa3 jyut6 wan4 zi2 sat6
阿月渾子樹,aa3 jyut6 wan4 zi2 syu6
阿卡普爾科,aa3 kaa1 pou2 ji5 fo1
亞拉巴馬州,aa3 laai1 baa1 maa5 zau1
阿拉巴馬州,aa3 laai1 baa1 maa5 zau1
阿拉伯半島,aa3 laai1 baak3 bun3 dou2
阿拉伯電信聯盟,aa3 laai1 baak3 din6 seon3 lyun4 mang4
阿拉伯國家聯盟,aa3 laai1 baak3 gwok3 gaa1 lyun4 mang4
阿拉伯聯合大公國,aa3 laai1 baak3 lyun4 hap6 daai6 gung1 gwok3
阿拉伯聯合酋長國,aa3 laai1 baak3 lyun4 hap6 jau4 zoeng2 gwok3
阿拉伯數字,aa3 laai1 baak3 sou3 zi6
阿拉伯茴香,aa3 laai1 baak3 wui4 hoeng1
阿拉弗拉海,aa3 laai1 fat1 laai1 hoi2
阿拉乾山脈,aa3 laai1 gon1 saan1 mak6
阿拉斯加雪撬犬,aa3 laai1 si1 gaa1 syut3 hiu3 hyun2
阿拉斯加州,aa3 laai1 si1 gaa1 zau1
阿拉善右旗,aa3 laai1 sin6 jau6 kei4
阿拉善左旗,aa3 laai1 sin6 zo2 kei4
阿勒泰地區,aa3 lak6 taai3 dei6 keoi1
阿留申羣島,aa3 lau4 san1 kwan4 dou2
亞里斯多德,aa3 lei5 si1 do1 dak1
阿里斯托芬,aa3 lei5 si1 tok3 fan1
阿里斯託芳,aa3 lei5 si1 tok3 fong1
亞里士多德,aa3 lei5 si6 do1 dak1
亞利桑那州,aa3 lei6 song1 naa4 zau1
亞利桑納州,aa3 lei6 song1 naap6 zau1
亞歷山大大帝,aa3 lik6 saan1 daai6 daai6 dai3
亞力山大帝,aa3 lik6 saan1 daai6 dai3
亞歷山大鸚鵡,aa3 lik6 saan1 daai6 jing1 mou5
亞歷山大里亞,aa3 lik6 saan1 daai6 lei5 aa3
阿靈頓國家公墓,aa3 ling4 deon6 gwok3 gaa1 gung1 mou6
阿列克西斯,aa3 lit6 hak1 sai1 si1
亞羅號事件,aa3 lo4 hou6 si6 gin2
阿萊奇冰川,aa3 loi4 kei4 bing1 cyun1
阿魯科爾沁,aa3 lou5 fo1 ji5 sam3
阿魯科爾沁旗,aa3 lou5 fo1 ji5 sam3 kei4
阿魯納恰爾邦,aa3 lou5 naap6 hap1 ji5 bong1
阿聯酋航空,aa3 lyun4 jau4 hong4 hung1
阿聯酋長國,aa3 lyun4 jau4 zoeng2 gwok3
阿媽都唔認得,aa3 maa1 dou1 m4 jing6 dak1
阿媽係女人,aa3 maa1 hai6 neoi5 jan2
阿米巴原蟲,aa3 mai5 baa1 jyun4 cung4
阿米巴痢疾,aa3 mai5 baa1 lei6 zat6
阿米納達布,aa3 mai5 naap6 daat6 bou3
亞茂整餅，冇嗰樣整嗰樣,aa3 mau6 zing2 beng2 mou5 go2 joeng2 zing2 go2 joeng2
亞美利加洲,aa3 mei5 lei6 gaa1 zau1
阿姆斯特丹,aa3 mou5 si1 dak6 daan1
阿姆斯特朗,aa3 mou5 si1 dak6 long5
亞穆蘇克羅,aa3 muk6 sou1 hak1 lo4
阿諾舒華辛力加,aa3 nok6 syu1 waa4 san1 lik6 gaa1
亞努科維奇,aa3 nou5 fo1 wai4 kei4
阿什哈巴德,aa3 sap6 haa1 baa1 dak1
阿斯佩爾格爾,aa3 si1 pui3 ji5 gaak3 ji5
阿斯圖里亞斯,aa3 si1 tou4 lei5 aa3 si1
阿斯旺高壩,aa3 si1 wong6 gou1 baa3
阿史那骨咄祿,aa3 si2 naa5 gwat1 deot1 luk6
亞氏保加症,aa3 si6 bou2 gaa1 zing3
亞硝酸異戊酯,aa3 siu1 syun1 ji6 mou6 zi2
亞太經合會,aa3 taai3 ging1 hap6 wui2
亞太經合組織,aa3 taai3 ging1 hap6 zou2 zik1
亞太經濟合作組織,aa3 taai3 ging1 zai3 hap6 zok3 zou2 zik1
阿駝賣蝦米,aa3 to2 maai6 haa1 mai5
阿駝瞓棺材,aa3 to4 fan3 gun1 coi4
亞洲電視本港臺,aa3 zau1 din6 si6 bun2 gong2 toi4
亞洲電視國際臺,aa3 zau1 din6 si6 gwok3 zai3 toi4
亞洲短趾百靈,aa3 zau1 dyun2 zi2 baak3 ling4
亞洲與太平洋,aa3 zau1 jyu5 taai3 ping4 joeng4
亞洲與太平洋地區,aa3 zau1 jyu5 taai3 ping4 joeng4 dei6 keoi1
亞洲漠地林鶯,aa3 zau1 mok6 dei6 lam4 ang1
亞洲四小龍,aa3 zau1 sei3 siu2 lung4
亞洲太平洋地區,aa3 zau1 taai3 ping4 joeng4 dei6 keoi1
亞洲太平洋經濟合作組織,aa3 zau1 taai3 ping4 joeng4 ging1 zai3 hap6 zok3 zou2 zik1
亞洲運動會,aa3 zau1 wan6 dung6 wui2
亞洲足球聯合會,aa3 zau1 zuk1 kau4 lyun4 hap6 wui2
阿芝特剋人,aa3 zi1 dak6 hak1 jan4
阿芝特剋語,aa3 zi1 dak6 hak1 jyu5
阿茲海默症,aa3 zi1 hoi2 mak6 zing3
埃博拉病毒,aai1 bok3 laai1 beng6 duk6
埃塞俄比亞,aai1 coi3 ngo4 bei2 aa3
埃塞俄比亞語,aai1 coi3 ngo4 bei2 aa3 jyu5
埃特納火山,aai1 dak6 naap6 fo2 saan1
埃迪卡拉紀,aai1 dik6 kaa1 laai1 gei2
埃菲爾鐵塔,aai1 fei1 ji5 tit3 taap3
埃爾金大理石,aai1 ji5 gam1 daai6 lei5 sek6
埃爾朗根綱領,aai1 ji5 long5 gan1 gong1 ling5
埃爾南德斯,aai1 ji5 naam4 dak1 si1
埃拉托塞尼斯,aai1 laai1 tok3 coi3 nei4 si1
埃文河畔斯特拉特福,aai1 man4 ho4 bun6 si1 dak6 laai1 dak6 fuk1
挨門，挨戶,aai1 mun4 aai1 wu6
埃涅阿斯紀,aai1 nip6 aa3 si1 gei2
埃斯特哈齊,aai1 si1 dak6 haa1 cai4
埃斯庫羅斯,aai1 si1 fu3 lo4 si1
挨戶，挨家,aai1 wu6 aai1 gaa1
厄爾布魯士,aak1 ji5 bou3 lou5 si6
厄爾尼諾現象,aak1 ji5 nei4 nok6 jin6 zoeng6
厄立特里亞,aak1 laap6 dak6 lei5 aa3
鴨細膍胵大，火船仔細機器大，人細鬼大,aap3 sai3 fu4 ci3 daai6 fo2 syun4 zai2 sai3 gei1 hei3 daai6 jan4 sai3 gwai2 daai6
矮莖朱砂根,ai2 ging3 zyu1 saa1 gan1
矮腳白花蛇利草,ai2 goek3 baak6 faa1 se4 lei6 cou2
矮仔多計，矮女多仔,ai2 zai2 do1 gai2 ai2 neoi2 do1 zai2
矮子裏拔將軍,ai2 zi2 leoi5 bat6 zoeng1 gwan1
唵嘛呢叭咪吽,am1 maa1 ni1 baa1 mi1 hung1
庵摩落迦果,am1 mo1 lok6 gaa1 gwo2
暗黑破壞神,am3 hak1 po3 waai6 san4
暗綠背鸕鶿,am3 luk6 bui3 lou4 ci4
暗綠繡眼鳥,am3 luk6 sau3 ngaan5 niu5
歐亞紅尾鴝,au1 aa3 hung4 mei5 keoi4
歐里庇得斯,au1 lei5 bei3 dak1 si1
歐盟委員會,au1 mang4 wai2 jyun4 wui2
歐洲歌唱大賽,au1 zau1 go1 coeng3 daai6 coi3
歐洲共同體,au1 zau1 gung6 tung4 tai2
歐洲覈子研究組織,au1 zau1 hat6 zi2 jin4 gau3 zou2 zik1
歐洲航天局,au1 zau1 hong4 tin1 guk6
歐洲刑警組織,au1 zau1 jing4 ging2 zou2 zik1
歐洲原子能聯營,au1 zau1 jyun4 zi2 nang4 lyun4 jing4
歐洲理事會,au1 zau1 lei5 si6 wui2
歐洲安全與合作組織,au1 zau1 on1 cyun4 jyu5 hap6 zok3 zou2 zik1
歐洲安全和合作組織,au1 zau1 on1 cyun4 wo4 hap6 zok3 zou2 zik1
歐洲太空總署,au1 zau1 taai3 hung1 zung2 cyu5
歐洲委員會,au1 zau1 wai2 jyun4 wui2
歐洲覈研究組織,au1 zau1 wat6 jin4 gau3 zou2 zik1
歐洲自由貿易聯盟,au1 zau1 zi6 jau4 mau6 jik6 lyun4 mang4
嘔心瀝血之作,au2 sam1 lik1 hyut3 zi1 zok3
巴布亞紐幾內亞,baa1 bou3 aa3 nau2 gei1 noi6 aa3
巴布亞新幾內亞,baa1 bou3 aa3 san1 gei1 noi6 aa3
巴布亞新畿內亞,baa1 bou3 aa3 san1 gei1 noi6 aa3
巴布延羣島,baa1 bou3 jin4 kwan4 dou2
巴貝西亞原蟲病,baa1 bui3 sai1 aa3 jyun4 cung4 beng6
巴枯寧主義,baa1 fu1 ning4 zyu2 ji6
巴金森氏症,baa1 gam1 sam1 si6 zing3
巴控克什米爾,baa1 hung3 hak1 sap6 mai5 ji5
巴音布克草原,baa1 jam1 bou3 hak1 cou2 jyun4
巴音郭楞蒙古自治州,baa1 jam1 gwok3 ling4 mung4 gu2 zi6 zi6 zau1
巴音滿都呼,baa1 jam1 mun5 dou1 fu1
巴爾多祿茂,baa1 ji5 do1 luk6 mau6
巴爾幹半島,baa1 ji5 gon3 bun3 dou2
巴爾克嫩德,baa1 ji5 hak1 nyun6 dak1
巴爾喀什湖,baa1 ji5 kaa3 sap6 wu4
巴爾舍夫斯基,baa1 ji5 se3 fu1 si1 gei1
巴拉基列夫,baa1 laai1 gei1 lit6 fu1
巴拉馬利波,baa1 laai1 maa5 lei6 bo1
巴勒斯坦解放組織,baa1 lak6 si1 taan2 gaai2 fong3 zou2 zik1
巴勒斯坦民族權力機構,baa1 lak6 si1 taan2 man4 zuk6 kyun4 lik6 gei1 kau3
巴里坤草原,baa1 lei5 kwan1 cou2 jyun4
巴里坤哈薩克自治縣,baa1 lei5 kwan1 haa1 saat3 hak1 zi6 zi6 jyun6
巴馬瑤族自治縣,baa1 maa5 jiu4 zuk6 zi6 zi6 jyun6
巴拿馬運河,baa1 naa4 maa5 wan6 ho4
巴尼亞盧卡,baa1 nei4 aa3 lou4 kaa1
巴斯德消毒法,baa1 si1 dak1 siu1 duk6 faat3
巴士阿叔事件,baa1 si2 aa3 suk1 si6 gin2
把口啷過油,baa2 hau2 long2 gwo3 jau4
把口𠺘過油,baa2 hau2 long2 gwo3 jau4
霸王硬上弓,baa3 wong4 ngaang6 soeng5 gung1
霸住屎坑唔屙屎,baa3 zyu6 si2 haang1 m4 o1 si2
霸住屎坑唔痾屎,baa3 zyu6 si2 haang1 m4 o1 si2
罷黜百家，獨尊儒術,baa6 ceot1 baak3 gaa1 duk6 zyun1 jyu4 seot6
擺事實講道理,baai2 si6 sat6 gong2 dou6 lei5
拜得神多自有神庇佑,baai3 dak1 san4 do1 zi6 jau5 san4 bei3 jau6
拜倒石榴裙之下,baai3 dou2 sek6 lau4 kwan4 zi1 haa6
拜科努爾航天發射基地,baai3 fo1 nou5 ji5 hong4 tin1 faat3 se6 gei1 dei6
拜神唔見雞,baai3 san4 m4 gin3 gai1
拜占庭帝國,baai3 zim1 ting4 dai3 gwok3
敗軍之將不可言勇,baai6 gwan1 zi1 zoeng3 bat1 ho2 jin4 jung5
百尺竿頭，更進一步,baak3 cek3 gon1 tau4 gang3 zeon3 jat1 bou6
百花齊放，百家爭鳴,baak3 faa1 cai4 fong3 baak3 gaa1 zang1 ming4
百分之一百,baak3 fan6 zi1 jat1 baak3
百貨應百客,baak3 fo3 jing3 baak3 haak3
伯拉第斯拉瓦,baak3 laai1 dai6 si1 laai1 ngaa5
伯理璽天德,baak3 lei5 saai2 tin1 dak1
百萬噸級覈武器,baak3 maan6 deon1 kap1 hat6 mou5 hei3
百聞不如一見,baak3 man4 bat1 jyu4 jat1 gin3
百慕大三角,baak3 mou6 daai6 saam1 gok3
百思不得其解,baak3 si1 bat1 dak1 kei4 gaai2
百善孝爲先,baak3 sin6 haau3 wai4 sin1
百勝餐飲集團,baak3 sing3 caan1 jam2 zaap6 tyun4
百足咁多爪,baak3 zuk1 gam3 do1 zaau2
百足之蟲死而不僵,baak3 zuk1 zi1 cung4 sei2 ji4 bat1 goeng1
白斑翅擬蠟嘴雀,baak6 baan1 ci3 ji5 laap6 zeoi2 zoek3
白斑翅雪雀,baak6 baan1 ci3 syut3 zoek3
白斑軍艦鳥,baak6 baan1 gwan1 laam6 niu5
白斑黑石鵖,baak6 baan1 hak1 sek6 gip3
白斑尾柳鶯,baak6 baan1 mei5 lau5 ang1
白鼻哥陪考,baak6 bei6 go1 pui4 haau2
白背啄木鳥,baak6 bui3 doek3 muk6 niu5
白翅啄木鳥,baak6 ci3 doek3 muk6 niu5
白翅交嘴雀,baak6 ci3 gaau1 zeoi2 zoek3
白大衣高血壓,baak6 daai6 ji1 gou1 hyut3 aat3
白花蛇舌草,baak6 faa1 se4 sit3 cou2
白髮人送黑髮人,baak6 faat3 jan4 sung3 hak1 faat3 jan4
白腹短翅鴝,baak6 fuk1 dyun2 ci3 keoi4
白腹軍艦鳥,baak6 fuk1 gwan1 laam6 niu5
白腹黑啄木鳥,baak6 fuk1 hak1 doek3 muk6 niu5
白腹毛腳燕,baak6 fuk1 mou4 goek3 jin3
白頰山鷓鴣,baak6 gaap3 saan1 ze3 gu1
白頸長尾雉,baak6 geng2 coeng4 mei5 zi6
白冠長尾雉,baak6 gun3 coeng4 mei5 zi6
白喉斑秧雞,baak6 hau4 baan1 joeng1 gai1
白喉短翅鶇,baak6 hau4 dyun2 ci3 dung1
白喉紅尾鴝,baak6 hau4 hung4 mei5 keoi4
白喉紅臀鵯,baak6 hau4 hung4 tyun4 bei1
白喉扇尾鶲,baak6 hau4 sin3 mei5 jung1
白喉鍼尾雨燕,baak6 hau4 zam1 mei5 jyu5 jin3
白胸苦惡鳥,baak6 hung1 fu2 ok3 niu5
白腰叉尾海燕,baak6 jiu1 caa1 mei5 hoi2 jin3
白腰朱頂雀,baak6 jiu1 zyu1 deng2 zoek3
白眶斑翅鶥,baak6 kwaang1 baan1 ci3 mei4
白眉藍姬鶲,baak6 mei4 laam4 gei1 jung1
白眉山鷓鴣,baak6 mei4 saan1 ze3 gu1
白眉扇尾鶲,baak6 mei4 sin3 mei5 jung1
白眉棕啄木鳥,baak6 mei4 zung1 doek3 muk6 niu5
白尾藍地鴝,baak6 mei5 laam4 dei6 keoi4
白尾藍仙鶲,baak6 mei5 laam4 sin1 jung1
白尾梢虹雉,baak6 mei5 saau1 hung4 zi6
白額圓尾鸌,baak6 ngaak6 jyun4 mei5 wok6
白俄羅斯人,baak6 ngo4 lo4 si1 jan4
白沙工農區,baak6 saa1 gung1 nung4 keoi1
白沙黎族自治縣,baak6 saa1 lai4 zuk6 zi6 zi6 jyun6
白水江自然保護區,baak6 seoi2 gong1 zi6 jin4 bou2 wu6 keoi1
白色情人節,baak6 sik1 cing4 jan4 zit3
白鱔上沙灘,baak6 sin5 soeng5 saa1 taan1
白頭人送黑頭人,baak6 tau4 jan4 sung3 haak1 tau4 jan4
白頭硬尾鴨,baak6 tau4 ngaang6 mei5 aap3
白嘴端鳳頭燕鷗,baak6 zeoi2 dyun1 fung6 tau4 jin3 au1
斑背大尾鶯,baan1 bui3 daai6 mei5 ang1
斑翅鳳頭鵑,baan1 ci3 fung6 tau4 gyun1
斑翅擬蠟嘴雀,baan1 ci3 ji5 laap6 zeoi2 zoek3
斑姬啄木鳥,baan1 gei1 doek3 muk6 niu5
斑胸短翅鶯,baan1 hung1 dyun2 ci3 ang1
斑胸鉤嘴鶥,baan1 hung1 ngau1 zeoi2 mei4
斑臉海番鴨,baan1 lim5 hoi2 faan1 aap3
班仆街冚家剷,baan1 puk1 gaai1 ham6 gaa1 caan2
班禪額爾德尼,baan1 sim4 ngaak6 ji5 dak1 nei4
斑頭大翠鳥,baan1 tau4 daai6 ceoi3 niu5
斑頭綠擬啄木鳥,baan1 tau4 luk6 ji5 doek3 muk6 niu5
板板六十四,baan2 baan2 luk6 sap6 sei3
扮嗰樣似嗰樣,baan6 go2 joeng6 ci5 go2 joeng6
辦公桌輪用,baan6 gung1 coek3 leon4 jung6
辦公室政治,baan6 gung1 sat1 zing3 zi6
辦公自動化,baan6 gung1 zi6 dung6 faa3
扮晒魚蝦蟹,baan6 saai3 jyu4 haa1 haai5
扮豬喫老虎,baan6 zyu1 hek3 lou5 fu2
扮豬食老虎,baan6 zyu1 sik6 lou5 fu2
八寶山革命公墓,baat3 bou2 saan1 gaak3 ming6 gung1 mou6
八大工業國組織,baat3 daai6 gung1 jip6 gwok3 zou2 zik1
八九不離十,baat3 gau2 bat1 lei4 sap6
八一建軍節,baat3 jat1 gin3 gwan1 zit3
八二三砲戰,baat3 ji6 saam1 paau3 zin3
八級工資制,baat3 kap1 gung1 zi1 zai3
八萬大藏經,baat3 maan6 daai6 zong6 ging1
八十歲返頭嫁,baat3 sap6 seoi3 faan1 tau4 gaa3
八十天環遊地球,baat3 sap6 tin1 waan4 jau4 dei6 kau4
八小時工作制,baat3 siu2 si4 gung1 zok3 zai3
八疸身面黃,baat3 taan2 san1 min6 wong4
八字沒一撇,baat3 zi6 mut6 jat1 pit3
八字生得正,baat3 zi6 saang1 dak1 zeng3
八字還沒一撇,baat3 zi6 waan4 mut6 jat1 pit3
八字還沒一撇兒,baat3 zi6 waan4 mut6 jat1 pit3 ji4
包產到戶制,baau1 caan2 dou3 wu6 zai3
包喺我身上,baau1 hai2 ngo5 san1 soeng6
包柔氏螺旋體,baau1 jau4 si6 lo4 syun4 tai2
包括內置配重,baau1 kut3 noi6 zi3 pui3 cung5
包皮環切術,baau1 pei4 waan4 cit3 seot6
包氏螺旋體,baau1 si6 lo4 syun4 tai2
包子有肉不在褶上,baau1 zi2 jau5 juk6 bat1 zoi6 zip3 soeng6
包在我身上,baau1 zoi6 ngo5 san1 soeng6
飽到上心口,baau2 dou3 soeng5 sam1 hau2
飽漢不知餓漢飢,baau2 hon3 bat1 zi1 ngo6 hon3 gei1
飽人不知餓人飢,baau2 jan4 bat1 zi1 ngo6 jan4 gei1
飽唔死餓唔親,baau2 m4 sei2 ngo6 m4 can1
飽暖思淫慾,baau2 nyun5 si1 jam4 juk6
飽暖思淫欲,baau2 nyun5 si1 jam4 juk6
飽暖思淫欲，飢寒起盜心,baau2 nyun5 si1 jam4 juk6 gei1 hon4 hei2 dou6 sam1
飽死荷蘭豆,baau2 sei2 ho4 laan1 dau2
飽死荷蘭豆，餓死韭菜頭,baau2 sei2 ho4 laan1 dau2 ngo6 sei2 gau2 coi3 tau4
飽死荷蘭豆，餓死旱芹菜,baau2 sei2 ho4 laan1 dau2 ngo6 sei2 hon5 kan4 coi3
飽食終日，無所用心,baau2 sik6 zung1 jat6 mou4 so2 jung6 sam1
飽和脂肪酸,baau2 wo4 zi1 fong1 syun1
跛腳了哥自有飛來蜢,bai1 goek3 liu1 go1 zi6 jau5 fei1 loi4 maang2
閉塞眼睛捉麻雀,bai3 sak1 ngaan5 zing1 zuk3 maa4 zoek3
閉圖象定理,bai3 tou4 zoeng6 ding6 lei5
弊弊都冇咁弊,bai6 bai6 dou1 mou5 gam3 bai6
弊弊冇咁弊,bai6 bai6 mou5 gam3 bai6
𡃇𡃇冇咁𡃇,bai6 bai6 mou5 gam3 bai6
北部拉班特,bak1 bou6 laai1 baan1 dak6
北長尾山雀,bak1 coeng4 mei5 saan1 zoek3
北塞浦路斯,bak1 coi3 pou2 lou6 si1
北川羌族自治縣,bak1 cyun1 goeng1 zuk6 zi6 zi6 jyun6
北大西洋公約組織,bak1 daai6 sai1 joeng4 gung1 joek3 zou2 zik1
北達科他州,bak1 daat6 fo1 taa1 zau1
北斗衛星導航系統,bak1 dau2 wai6 sing1 dou6 hong4 hai6 tung2
北方中杜鵑,bak1 fong1 zung1 dou6 gyun1
北京青年報,bak1 ging1 cing1 nin4 bou3
北京商務中心區,bak1 ging1 soeng1 mou6 zung1 sam1 keoi1
北卡羅來納,bak1 kaa1 lo4 loi4 naap6
北卡羅萊納,bak1 kaa1 lo4 loi4 naap6
北卡羅來納州,bak1 kaa1 lo4 loi4 naap6 zau1
北馬里亞納,bak1 maa5 lei5 aa3 naap6
北馬里亞納羣島,bak1 maa5 lei5 aa3 naap6 kwan4 dou2
北派螳螂拳,bak1 paai3 tong4 long4 kyun4
北宋四大部書,bak1 sung3 sei3 daai6 bou6 syu1
北鎮滿族自治縣,bak1 zan3 mun5 zuk6 zi6 zi6 jyun6
賓壚噉嘅場面,ban1 heoi1 gam2 ge3 coeng4 min2
賓虛噉嘅場面,ban1 heoi1 gam2 ge3 coeng4 min2
賓虛咁大場面,ban1 heoi1 gam3 daai6 coeng4 min2
濱海邊疆區,ban1 hoi2 bin1 goeng1 keoi1
賓語關係從句,ban1 jyu5 gwaan1 hai6 cung4 geoi3
賓西法尼亞,ban1 sai1 faat3 nei4 aa3
賓夕凡尼亞,ban1 zik6 faan4 nei4 aa3
賓夕凡尼亞州,ban1 zik6 faan4 nei4 aa3 zau1
賓夕法尼亞,ban1 zik6 faat3 nei4 aa3
賓夕法尼亞州,ban1 zik6 faat3 nei4 aa3 zau1
禀神都冇句真,ban2 san4 dou1 mou5 geoi3 zan1
稟神都冇句真,ban2 san4 dou1 mou5 geoi3 zan1
殯儀館大減價,ban3 ji4 gun2 daai6 gaam2 gaa3
崩口人忌崩口碗,bang1 hau2 jan4 gei6 bang1 hau2 wun2
不飽和脂肪酸,bat1 baau2 wo4 zi1 fong1 syun1
不切合實際,bat1 cit3 hap6 sat6 zai3
不打不成纔,bat1 daa2 bat1 sing4 coi4
不打不成器,bat1 daa2 bat1 sing4 hei3
不打不成相識,bat1 daa2 bat1 sing4 soeng1 sik1
不打不相識,bat1 daa2 bat1 soeng1 sik1
畢達哥拉斯,bat1 daat6 go1 laai1 si1
不抵抗主義,bat1 dai2 kong3 zyu2 ji6
不逮捕特權,bat1 dai6 bou6 dak6 kyun4
不得已而爲之,bat1 dak1 ji5 ji4 wai4 zi1
不得其門而入,bat1 dak1 kei4 mun4 ji4 jap6
不登大雅之堂,bat1 dang1 daai6 ngaa5 zi1 tong4
不等邊三角形,bat1 dang2 bin1 saam1 gok3 jing4
不等價交換,bat1 dang2 gaa3 gaau1 wun6
不當一回事,bat1 dong3 jat1 wui4 si6
不到長城非好漢,bat1 dou3 coeng4 sing4 fei1 hou2 hon3
不到黃河心不死,bat1 dou3 wong4 ho4 sam1 bat1 sei2
不動點定理,bat1 dung6 dim2 ding6 lei5
不費吹灰之力,bat1 fai3 ceoi1 fui1 zi1 lik6
不分青紅皁白,bat1 fan1 cing1 hung4 zou6 baak6
不分輕重緩急,bat1 fan1 hing1 cung5 wun6 gap1
不分男女老幼,bat1 fan1 naam4 neoi5 lou5 jau3
不敢越雷池一步,bat1 gam2 jyut6 leoi4 ci4 jat1 bou6
筆記本電腦,bat1 gei3 bun2 din6 nou5
筆記本計算機,bat1 gei3 bun2 gai3 syun3 gei1
筆記型電腦,bat1 gei3 jing4 din6 nou5
不記名投票,bat1 gei3 ming4 tau4 piu3
