char,jp
粵深鋼投,
指北針,zi2 bak1 zam1
兜兒,dau1 ji4
逍遙派,
民雄鄉,man4 hung4 hoeng1
名郎,
大和東約,
拖工,
法向量,faat3 hoeng3 loeng6
吸積,kap1 zik1
講完就去,
吵着我,
闊過西隧,
御口福,
瓦窯窩,
切實有效,cit3 sat6 jau5 haau6
封泥,fung1 nai4
偉盛珠寶,
搖憾,
黃陂臨時,
華昌粥面,
海景圜,
工礦燈,
君龍地產,
超越裝璜,
偶蹄,ngau5 tai4
恩龍裏,
麗生美食,
羅庚電能,
雞內金,gai1 noi6 gam1
湊蹺,cau3 kiu2
歧山,
我深圳,
珠璣豆坊,
大明裏,
在廣州了,
你話幾好,
金怡閣,
賤友,zin6 jau2
摩托坊,
菜根香,
災荒,zoi1 fong1
文學知識,
衛星通信,wai6 sing1 tung1 seon3
俏盈,
逸客咖啡,
戰鬥保障,
蒭藁增二,co1 gou2 zang1 ji6
華興制服,
壞鳥,waai6 niu5
誠坤皮業,
蠶紙,caam4 zi2
添華閣,
萬納福,
存摺簿,cyun4 zip3 bou2
丹利婭,
新興皮具,
額定值,ngaak6 ding6 zik6
汪清,wong1 cing1
我叼,
勞碌命,
呆呆鐸鐸,ngoi4 ngoi4 dok6 dok6
不爽我,
贛味領先,
瞻蜍崗,
合盛建材,
裕源美食,
磷石,leon4 sek6
放唔得落,
福星臺,
三元邊,
華宴食府,
徐晃,ceoi4 fong2
崩鼻洲,
公斗,gung1 dau2
金輝燈飾,
聯邦金融,
搲損,waa2 syun2
浦江縣,pou2 gong1 jyun6
康意,
火德星君,fo2 dak1 sing1 gwan1
流浪兒,lau4 long6 ji4
新鴉湖,
海灝華庭,
斬而不奏,zaam2 ji4 bat1 zau3
金鋒湖,
三井表業,
生物戰劑,sang1 mat6 zin3 zai1
白頭鷂,baak6 tau4 jiu6
開記甜品,
麗明通信,
永華五金,
南水工業,
力生餅家,
衆怒難犯,zung3 nou6 naan4 faan6
華朗嘉,
廣源電大,
偏科,pin1 fo1
福洞,
變產,bin3 caan2
鴛鴦腳,jyun1 joeng1 goek3
銼甲,co3 gaap3
諾福克島,nok6 fuk1 hak1 dou2
天驚石破,tin1 ging1 sek6 po3
平沽,peng4 gu1
文昌雅居,
沙嘴一坊,
九段面王,
太陽谷,taai3 joeng4 guk1
雍翠,
瘕淋咳嗽,haa1 lam4 kat1 sau3
白乾兒,baak6 gon1 ji4
花晨,
多愁多病,do1 sau4 do1 beng6
海珠南,
佐貳,zo3 ji6
打機㗎,
華丹妮,
東山湖,
協鑫控股,
含𨶙,ham4 lan2
因襲,jan1 zaap6
秀美成衣,
留成兒,lau4 sing4 ji4
瑪利名典,
黑龍紡織,
龍達茶,
雲廬,
白蘿仙,
君德閣,
憊賴,baai6 laai6
阪田西,
蓮花塘,
新豪木業,
田心地產,
茶盅,caa4 zung1
銀鯧,ngan4 coeng1
醉風閣,
杜瓦利埃,dou6 ngaa5 lei6 aai1
性慾高潮,sing3 juk6 gou1 ciu4
芊萰,cin1 lin6
鼻菸壺,bei6 jin1 wu2
香江傢俬,
多方位,do1 fong1 wai2
飛龍名門,
龍遊縣,lung4 jau4 jyun6
雙人牀,soeng1 jan4 cong4
金鄉,gam1 hoeng1
偉達士多,
冥合,ming5 hap6
切痛,cit3 tung3
和順紡織,
西苑路北,
眼皮子,ngaan5 pei4 zi2
山景閣,
黃京坑,
原子堆,jyun4 zi2 deoi1
石井話,
長江路東,
整溼,
胖娘,bun6 noeng4
枯井,fu1 zeng2
獅龍體育,
萬佳通訊,
因由人,
耀華家電,
死帶爛帶,
仆街貨,puk1 gaai1 fo3
漢永,
李鬆朗,
都唔化嘅,
要再跑過,
楊梅灘,
創紀集團,
戙高,
越城地產,
農民階級,nung4 man4 gaai1 kap1
冒暑,mou6 syu2
宇宙空間,jyu5 zau6 hung1 gaan1
回空,wui4 hung1
愛國如家,oi3 gwok3 jyu4 gaa1
科頭跣足,fo1 tau4 sin2 zuk1
眼金金,ngaan5 gam1 gam1
鴻海五金,
玻璃瓦,bo1 lei1 ngaa5
好運符,hou2 wan6 fu4
麗華軒,
十二笏,
交友沙龍,
孝昌縣,haau3 coeng1 jyun6
深興機電,
藝峯窗簾,
食長糧,sik6 coeng2 loeng4
燕南,
醜死怪,cau2 sei2 gwaai3
味自慢,
三膲,saam1 ziu1
智想電腦,
吮拇指,
曠古未有,kwong3 gu2 mei6 jau5
食得做得,
遠近皆知,jyun5 gan6 gaai1 zi1
仁光裏,
田鶇,tin4 dung1
懶有寶,laan2 jau5 bou2
移動版,
新鮮花樣,
洗消,sai2 siu1
豐律電子,
越衆通訊,
甚感詫異,sam6 gam2 caa3 ji6
頤居地產,
星辰西餅,
黑腹蛇鵜,hak1 fuk1 se4 tai4
襟懷坦白,kam1 waai4 taan2 baak6
永吉利,
新涌口,
順龍電腦,
吳市吹簫,ng4 si5 ceoi1 siu1
啄親,doeng1 can1
蔚爲,wai3 wai4
深意公寓,
地面波,
吹行晒,ceoi1 hang4 saai3
嘮氣,lou4 hei3
破塘山,
填具,
雲翠軒,
龍輝五金,
公畜,gung1 cuk1
映暉菸酒,
判然,pun3 jin4
雨水天,jyu5 seoi2 tin1
夜傾情,
卡西奧,
婧俊風情,
濤勝菸酒,
逢發鞋業,
合時燒臘,
西華粉面,
心誼士多,
農科集團,
鵬俊航空,
津浪,zeon1 long6
踎墩,mau1 dan1
朝天坊,
蛇口口岸,
邊路貨色,
騷攪,sou1 gaau2
二叔婆,ji6 suk1 po2
李宜恆,
倒吊眼眉,dou3 diu3 ngaan5 mei4
坑坑,
新龍廣告,
巴祖卡,baa1 zou2 kaa1
仁秀裏,
半糖夫妻,bun3 tong4 fu1 cai1
擺低一蚊,baai2 dai1 jat1 man1
水𤞠,seoi2 caat3
雙層經營,
丕變,pei1 bin3
天一茗茶,
東門天橋,
九棟嶺,
芒頭窩,
仙橋鼎,
盲目崇拜,maang5 muk6 sung4 baai3
考啦,haau2 laa1
羞惱,sau1 nou5
雜拌兒,zaap6 bun6 ji4
大崗鎮委,
潔雅乾洗,
扎馬,zaat3 maa5
南貿物流,
中下程度,zung1 haa6 cing4 dou6
白粉嶺,
講惦數,
龍骨車,lung4 gwat1 ce1
輕慢,hing1 maan6
企身櫃,kei5 san1 gwai6
潘伯良茶,
著錄規則,
結班,
唐河,tong4 ho4
迢舜,
閂死,saan1 sei2
橫路上,
臭燶,
玫瑰堂,
唔使面靑,
葉嶺村北,
百慧布藝,
農用物資,
前邊兒,cin4 bin1 ji4
先咯,
行唐,hang4 tong4
盈君電器,
建基物業,
飛信息,
紅花茨,
先君,sin1 gwan1
勝記火鍋,
萬衆發藝,
心膽,sam1 daam2
亞禮得,
三重唱,saam1 cung4 coeng3
童心託管,
手踭肱,sau2 zaang1 gwang1
成龍居,
衛山,
昏聵,fan1 kui2
利駿裝飾,
惋傷,wun2 soeng1
雞蛋果,gai1 daan2 gwo2
蚧山涌,
曾祖父母,zang1 zou2 fu6 mou5
利達新,
橫筋斗,waang4 gan1 dau2
掟死你,
新豪茶,
戶限,wu6 haan6
物質獎勵,mat6 zat1 zoeng2 lai6
納德阿里,naap6 dak1 aa3 lei5
高等代數,gou1 dang2 doi6 sou3
匯友軒,
制黃,
錦麗,
禦泉閣,
德記燒臘,
山棯幹,
愛家布藝,
今週,
龍威服飾,
拍行心口,
拼爛,
北極鷗,bak1 gik6 au1
陰溼佬,
香繽,
聊電話,
康而美,
泥塘角,
玉穹,
升暉雲石,
江梓背,
濟民門診,
嘎納廣告,
革新路口,
源旺電器,
人哋蟧,
汪清縣,wong1 cing1 jyun6
開小會,hoi1 siu2 wui2
架樑,gaa3 loeng2
瑕瑜互見,haa4 jyu4 wu6 gin3
沙塵白醭,
戶告人曉,wu6 gou3 jan4 hiu2
泰秸斯,
廣遠木業,
頌望堂,
愛寶童裝,
百色地區,baak3 sik1 dei6 keoi1
明華小區,
忠建地產,
怡典裝飾,
尚品堂,
永隆加林,
鳴鳳閣,
亞類,aa3 leoi6
生崗,
豪時皮具,
厄難,aak1 naan6
凡庸,faan4 jung4
不行喔,
喜天時,
莘塘,
回力球,wui4 lik6 kau4
哇哇哇,waa1 waa1 waa1
表肉,
華逸錦軒,
逢人坤,
風馬旗,fung1 maa5 kei4
假柳,gaa3 lau5
吐故納新,tou3 gu3 naap6 san1
港駿陶瓷,
咬舌自盡,ngaau5 sit3 zi6 zeon6
嬋姐,
柒頭皮,cat6 tau4 pei4
香之味,
絲露軒,
鋼梁,gong3 loeng4
懵懵閉,mung2 mung2 bai3
麗濱別墅,
蔣桂戰爭,zoeng2 gwai3 zin3 zang1
穗山美食,
金迦地產,
概數,koi3 sou3
客湘緣,
憨居仔,
新豐食品,
精彩廣告,
華建木業,
潑賤,put3 zin6
借題,ze3 tai4
因人成事,jan1 jan4 sing4 si6
着嚟,zoek3 lai4
老來俏,lou5 loi4 ciu3
林晟服飾,
鴻彩印務,
我證件,
園嶺墩,
圖瓦盧,tou4 ngaa5 lou4
設計機構,
雲深處,
際羣服飾,
纔多人,
海布,
星羅棋布,sing1 lo4 kei4 bou3
影湖釣具,
東英集團,
神鋼配件,
瑞強工貿,
開口子,hoi1 hau2 zi2
學林軒,
隨機播放,ceoi4 gei1 bo3 fong3
山氹,
嘹喨,liu4 loeng6
睺機,
偷惰,tau1 do6
寶飛燕,
華佑汽車,
鋁科合金,
心都涼晒,sam1 dou1 loeng4 saai3
和邦,
鞍馬勞頓,on1 maa5 lou4 deon6
成庭麪食,
定然,ding6 jin4
賢德,jin4 dak1
金圓地產,
順輝電器,
蘑菇釘,
勾墩,
曲陽縣,kuk1 joeng4 jyun6
永泰路口,
貴人多忘,gwai3 jan4 do1 mong4
半驚半喜,bun3 ging1 bun3 hei2
發願,faat3 jyun6
泉州連興,
啓達塑膠,
和亨家,
高建珠寶,
點遮,
城址,sing4 zi2
拼搶,ping3 coeng2
振坤,
篩網濾布,
八達通訊,
文愛閣,
泥子,nai4 zi2
瞓個靚覺,fan3 go3 leng3 gaau3
招考網,
異業商務,
益母,jik1 mou5
懷仁縣,waai4 jan4 jyun6
侮罵,mou5 maa6
金豐客家,
魆魆,fat1 fat1
防盜門,fong4 dou6 mun4
畢宿五,bat1 suk1 ng5
明威燈飾,
呢度咁背,
血泡,
農家川菜,
不惜一戰,bat1 sik1 jat1 zin3
城西悅家,
抗組胺劑,kong3 zou2 on1 zai1
碌來碌去,
振興石材,
普工,
小芳士多,
碧翠府邸,
好說歹說,hou2 syut3 daai2 syut3
臨幸,lam4 hang6
皺皮掹雞,caau4 pei4 mang1 gai1
溪涌沙灘,
鬆崗國稅,
渝香,
伊蓮帕登,
豁豁聲,
應承我,
得閒飲茶,dak1 haan4 jam2 caa4
大墩,
唔去啦,
深水田,
衆星攢月,zung3 sing1 cyun4 jyut6
截擊機,zit6 gik1 gei1
主帆,zyu2 faan4
刺戟,ci3 gik1
輸入速度,
喀什地區,haak3 sap6 dei6 keoi1
夏眠,haa6 min4
美居布藝,
西洋蔘,sai1 joeng4 sam1
真系水汪,
雞春子,gai1 ceon1 zi1
尚雲廬,
老孫嫩叔,
賀州白話,
糖餈豆,
祥興新邨,
濾光片,
捐贈人,gyun1 zang6 jan4
盧薈天地,
鑫源茗茶,
高竇貓,gou1 dau3 maau1
甘蔗汁,gam1 ze3 zap1
美麗雅舍,
諧戲,haai4 hei3
栢奧皮具,
愛寧閣,
硬打硬,ngaang6 daa2 ngaang6
聽尼士,teng1 ni1 si6
湘西明珠,
生物戰,sang1 mat6 zin3
麻醉藥品,maa4 zeoi3 joek6 ban2
隕星,wan5 sing1
夯實,haang1 sat6
使唔使啊,sai2 m4 sai2 aa3
錦秀新屯,
官路山,
肥仔米,fei4 zai2 mai5
羊癲瘋,joeng4 din1 fung1
中新塑料,
職工收入,
柯高圍,
卓爾頓,
港昌牛仔,
猛咁嗌,
沒訓,
錦欣,
捷達,zit3 daat6
臊蝦女,sou1 haa1 neoi2
栗背奇鶥,leot6 bui3 kei4 mei4
危險感,
茜美牀墊,
單放機,daan1 fong3 gei1
野戰部隊,je5 zin3 bou6 deoi6
喫屎屙飯,
自相魚肉,zi6 soeng1 jyu4 juk6
鳳凰塔,
德化縣,dak1 faa3 jyun6
舊招牌,gau6 ziu1 paai4
金田起義,gam1 tin4 hei2 ji6
稅厝,
液氨,jik6 on1
外嫁女,ngoi6 gaa3 neoi2
太谷縣,taai3 guk1 jyun6
門巴族,mun4 baa1 zuk6
螺地墩,
祈福亭,
可可米,ho2 ho2 mai5
記低曬,
莎麗,saa1 lai6
咱就,
你攞先,
臻福軒,
可妮,
莘源美食,
校閱,gaau3 jyut6
客鄉緣,
博仕會,
豫滿堂,
開犁,hoi1 lai4
恰在此時,
狗屌,
家己儂,gaa6 gi6 laang1
科銘,
李伯坳,
勝匯花紗,
龍崗橋頭,
狀態參數,zong6 taai3 caam1 sou3
競發,
少個物,
白眶鶲鶯,baak6 kwaang1 jung1 ang1
成業倉庫,
荔福布藝,
鱗甲,leon4 gaap3
一息間,jat1 sik1 gaan1
榮歸主,wing4 gwai1 zyu2
紅源電器,
緊屁,
宇字號,
柏克郡,paak3 hak1 gwan6
楊興號,
宏德服飾,
幾歹都,gei2 daai2 dou1
以資證明,ji5 zi1 zing3 ming4
老油子,lou5 jau4 zi2
燕文,
金達運輸,
黑道大鱷,hak1 dou6 daai6 ngok6
日進櫻悠,
冇錢冇面,
南三路南,
飛沙走奶,fei1 saa1 zau2 naai5
總流量,
步升鞋業,
九龍皇悅,
中間圍,
里程計,lei5 cing4 gai3
佳合置業,
白雲大塱,
且香亭,
遠大印務,
摺手工,zip3 sau2 gung1
橫九掂十,waang4 gau2 dim6 sap6
波恤,bo1 seot1
辛奇,san1 kei4
捷勝娛樂,
房中術,fong4 zung1 seot6
易發箱包,
華麗芳,
婁湘人家,
爛喉痧,laan6 hau4 saa1
醉湘王,
餐廳啦,
多義性,do1 ji6 sing3
鄉友薈,
恆輝服飾,
作賠,
幽明,jau1 ming4
非羈押性,fei1 gei1 aat3 sing3
母彈,mou5 daan2
美聯地產,
高高地,gou1 gou1 dei2
保其利,
三用表,saam1 jung6 biu2
萊森,
小街坊,
建達名門,
叢辰坊,
肥婆美食,
泉記汽車,
裕安圍,
接待大堂,
蔬麥茶,
藝耕源,
君君美食,
你瞧,
粗齋,cou1 zaai1
雅慮,
一捧隨,
擸擸呤,laap3 laap3 ling3
大安主義,daai6 on1 zyu2 ji6
石豐路口,
東鑫,
璨玉,caan3 juk6
能上能下,nang4 soeng5 nang4 haa6
亞洲食府,
宏科機械,
儷晶殿,
物美價廉,mat6 mei5 gaa3 lim4
俊銘,
通梳,
俞天白,jyu4 tin1 baak6
豎心邊,syu6 sam1 bin1
好佳閣,
利威首飾,
明科眼鏡,
求雨嶺,
線扣,
亞拉巴馬,aa3 laai1 baa1 maa5
阻水,
捕魚船,bou6 jyu4 syun4
綠色森林,
東昇鞋業,
寶利恆,
洋貨舖,joeng4 fo3 pou2
儀表盤,ji4 biu2 pun4
脆味香,
思維導圖,
火狐狸,
石牌郵局,
大水坑二,
湖臻,
烏煙,wu1 jin1
五行缺水,ng5 hang4 kyut3 seoi2
百里佳,
巴適烤魚,
花欖壢,
齊膝,cai4 sat1
羅工,
沙埔區,
瞑眩,ming5 jyun6
理光薄膜,
廣昌音響,
健代醫藥,
光輝傢俱,
西派,
比基尼島,bei2 gei1 nei4 dou2
西約坊,
我怕醜,
燕梳,jin3 so1
湘都府,
做活兒,zou6 wut6 ji4
上豐崗,
大金廣告,
河外星系,ho4 ngoi6 sing1 hai6
韻詩鞋業,
美億佳,
跪禱,gwai6 tou2
豐銘,
西子灣,
秀麗閣,
鄭文牙科,
攰到死,
何氏門業,
瞓地下,fan3 dei6 haa6
肚䏙,tou5 dam1
蝕硬,
億家人,
髮冠卷尾,faat3 gun3 gyun2 mei5
半封建,bun3 fung1 gin3
大衆潮流,
小家盛宴,
放音,fong3 jam1
驪黃牝牡,lei4 wong4 pan5 maau5
凜抌,lam5 dam2
聚發軒,
聖本篤堂,
水抱,seoi2 pou5
眼都光曬,
樹掛,syu6 gwaa3
洗臉盆,sai2 lim5 pun4
雙福茗茶,
汽熢熢,hei3 pung1 pung1
相互兼容,soeng1 wu6 gim1 jung4
愛華鞋業,
發之選,
喀拉拉邦,haak3 laai1 laai1 bong1
二逼,ji6 bik1
星品,
赤水河,cek3 seoi2 ho4
衰到冇有,
華美居,
送信人,sung3 seon3 jan4
兄弟皮革,
昌河鈴木,
惠州佬,wai6 zau1 lou2
爲得過,wai4 dak1 gwo3
就風涌,
手技王,
嘴巴子,zeoi2 baa1 zi2
民健醫藥,
肥肥火鍋,
蕭湘湖畔,
穩食麪家,
茗香中西,
佳記五金,
怡苑美食,
雪倫內衣,
新花宙,
下碇,haa6 ding3
屋角,
衣居閣,
甘休,gam1 jau1
春輝美食,
唔喺嘅話,
蛇口魚港,
麥穂香,
猶大書,jau4 daai6 syu1
光燦燦,
國家制度,gwok3 gaa1 zai3 dou6
很夜,
順你意,
彩霞滿天,
友鄰堂,
品源茶,
粵協,
多終端,
嘔啊,
榮記茶,
高才生,gou1 coi4 saang1
蘭溪美食,
租賃承包,
小六湯包,
羊瘙癢症,joeng4 sou3 joeng5 zing3
昌輝閣,
明昌閣,
跌風,dit3 fung1
浴足名閣,
成七斤重,
裕興發室,
青咇咇,ceng1 bi1 bi1
食祿,sik6 luk6
德勒茲,dak1 lak6 zi1
涉想,sip3 soeng2
串換,cyun3 wun6
中發雪花,
音品電子,
減震器,gaam2 zan3 hei3
田美二小,
福今西,
天華面家,
靚湯世家,
補助額,bou2 zo6 ngaak6
軸檔,
變態看,
鄉田人家,
雙盈地產,
成臺機,seng4 toi4 gei1
華林寺前,
差五點,
舅嫂,kau5 sou2
探親訪友,
逸聞,jat6 man4
柱心邊,cyu5 sam1 bin1
飛機著火,
屎到不堪,
千衣無逢,
清琳閣,
仲瞓緊覺,
鵾雞曲,kwan1 gai1 kuk1
剽掠,piu5 loek6
公社田,
東桂,
西井,
倪柝聲,ngai4 tok3 sing1
謾駡,
鳥國,
有飛士,
漆鹹道南,
安達木業,
卵黃,leon2 wong4
𥄫到實,gap6 dou3 sat6
齊河,cai4 ho4
日本鵪鶉,jat6 bun2 am1 ceon1
虎頭海鵰,fu2 tau4 hoi2 diu1
石雞,sek6 gai1
赫山區,haak1 saan1 keoi1
怡園小區,
